,id,X_cluster_5
1142,21-186Z-2836,1
1143,21-186Z-2846,1
1144,21-186Z-2853,2
1145,21-186Z-2855,2
1146,21-186Z-2874,0
1147,21-186Z-2880,2
1148,21-186Z-2890,2
1149,21-186Z-2917,2
1150,21-186Z-2923,2
1151,21-186Z-2944,0
1152,21-186Z-2956,0
1153,21-186Z-2962,2
1154,21-186Z-2964,2
1155,21-186Z-2977,1
1156,21-186Z-2979,0
1157,21-186Z-2982,0
1158,21-186Z-2985,1
1159,21-186Z-2990,3
1160,21-186Z-3005,0
1161,21-186Z-3006,1
1162,21-186Z-3026,1
1163,21-186Z-3044,1
1164,21-186Z-3046,2
1165,21-186Z-3047,1
1166,21-186Z-3050,2
1167,21-186Z-3054,2
1168,21-186Z-3061,2
1169,21-186Z-3065,2
1170,21-186Z-3081,2
1171,21-186Z-3088,2
1172,21-186Z-3098,1
1173,21-186Z-310,0
1174,21-186Z-3115,2
1175,21-186Z-3117,1
1176,21-186Z-3125,1
1177,21-186Z-3127,2
1178,21-186Z-3143,4
1179,21-186Z-3145,2
1180,21-186Z-3146,2
1181,21-186Z-318,2
1182,21-186Z-3183,2
1183,21-186Z-3184,2
1184,21-186Z-3189,1
1185,21-186Z-3190,4
1186,21-186Z-3196,1
1187,21-186Z-3198,2
1188,21-186Z-3204,1
1189,21-186Z-3205,1
1190,21-186Z-3217,1
1191,21-186Z-3220,2
1192,21-186Z-3221,1
1193,21-186Z-3227,1
1194,21-186Z-3228,1
1195,21-186Z-3229,1
1196,21-186Z-3247,2
1197,21-186Z-3248,0
1198,21-186Z-3251,0
1199,21-186Z-3255,2
1200,21-186Z-3256,1
1201,21-186Z-3257,1
1202,21-186Z-3260,0
1203,21-186Z-3270,2
1204,21-186Z-3272,2
1205,21-186Z-3273,2
1206,21-186Z-3276,2
1207,21-186Z-328,2
1208,21-186Z-3286,2
1209,21-186Z-329,2
1210,21-186Z-3292,2
1211,21-186Z-3312,1
1212,21-186Z-3334,2
1213,21-186Z-3340,2
1214,21-186Z-3346,2
1215,21-186Z-3352,2
1216,21-186Z-3353,4
1217,21-186Z-3363,2
1218,21-186Z-3369,1
1219,21-186Z-3371,1
1220,21-186Z-3385,2
1221,21-186Z-339,2
1222,21-186Z-3423,3
1223,21-186Z-3428,2
1224,21-186Z-3431,2
1225,21-186Z-3442,1
1226,21-186Z-3454,2
1227,21-186Z-3464,0
1228,21-186Z-3465,2
1229,21-186Z-3466,2
1230,21-186Z-3474,1
1231,21-186Z-3480,2
1232,21-186Z-3483,2
1233,21-186Z-3490,1
1234,21-186Z-3503,2
1235,21-186Z-3507,2
1236,21-186Z-3513,2
1237,21-186Z-3524,2
1238,21-186Z-3526,2
1239,21-186Z-3529,2
1240,21-186Z-3541,4
1241,21-186Z-3543,3
1242,21-186Z-3546,1
1243,21-186Z-3553,2
1244,21-186Z-3556,1
1245,21-186Z-3563,1
1246,21-186Z-3564,1
1247,21-186Z-3575,2
1248,21-186Z-3585,2
1249,21-186Z-3596,2
1250,21-186Z-3598,0
1251,21-186Z-3599,3
1252,21-186Z-3600,3
1253,21-186Z-3610,1
1254,21-186Z-3614,2
1255,21-186Z-3615,1
1256,21-186Z-3617,0
1257,21-186Z-3626,2
1258,21-186Z-3627,1
1259,21-186Z-3635,2
1260,21-186Z-365,2
1261,21-186Z-3661,2
1262,21-186Z-3663,2
1263,21-186Z-3665,0
1264,21-186Z-3673,2
1265,21-186Z-3675,2
1266,21-186Z-3678,0
1267,21-186Z-371,2
1268,21-186Z-3710,2
1269,21-186Z-3711,0
1270,21-186Z-3724,1
1271,21-186Z-3730,2
1272,21-186Z-3732,1
1273,21-186Z-3745,2
1274,21-186Z-3753,0
1275,21-186Z-3755,1
1276,21-186Z-3756,0
1277,21-186Z-3758,2
1278,21-186Z-3759,0
1279,21-186Z-3771,2
1280,21-186Z-3774,1
1281,21-186Z-3775,1
1282,21-186Z-3777,1
1283,21-186Z-3779,0
1284,21-186Z-3780,2
1285,21-186Z-3782,2
1286,21-186Z-3787,2
1287,21-186Z-3791,0
1288,21-186Z-3792,2
1289,21-186Z-3793,2
1290,21-186Z-3795,2
1291,21-186Z-3796,0
1292,21-186Z-3804,1
1293,21-186Z-3818,0
1294,21-186Z-3823,0
1295,21-186Z-3824,0
1296,21-186Z-3834,1
1297,21-186Z-3847,1
1298,21-186Z-3856,1
1299,21-186Z-3859,4
1300,21-186Z-3861,1
1301,21-186Z-3877,1
1302,21-186Z-3891,1
1303,21-186Z-39,2
1304,21-186Z-3901,2
1305,21-186Z-3902,1
1306,21-186Z-3905,2
1307,21-186Z-3906,0
1308,21-186Z-3908,2
1309,21-186Z-3910,0
1310,21-186Z-3911,2
1311,21-186Z-3912,2
1312,21-186Z-3913,2
1313,21-186Z-3914,1
1314,21-186Z-3916,2
1315,21-186Z-3921,2
1316,21-186Z-3923,1
1317,21-186Z-3924,1
1318,21-186Z-3925,1
1319,21-186Z-3926,1
1320,21-186Z-3928,2
1321,21-186Z-3929,2
1322,21-186Z-3932,2
1323,21-186Z-3937,2
1324,21-186Z-3938,2
1325,21-186Z-3939,0
1326,21-186Z-3943,2
1327,21-186Z-3944,2
1328,21-186Z-3945,2
1329,21-186Z-3947,2
1330,21-186Z-3949,0
1331,21-186Z-3950,2
1332,21-186Z-3952,1
1333,21-186Z-3955,0
1334,21-186Z-3957,2
1335,21-186Z-3959,1
1336,21-186Z-3962,2
1337,21-186Z-3963,2
1338,21-186Z-3965,0
1339,21-186Z-3967,2
1340,21-186Z-3970,1
1341,21-186Z-3971,2
1342,21-186Z-3972,2
1343,21-186Z-3973,0
1344,21-186Z-3979,2
1345,21-186Z-3988,0
1346,21-186Z-3989,1
1347,21-186Z-400,2
1348,21-186Z-4003,0
1349,21-186Z-4014,4
1350,21-186Z-4016,1
1351,21-186Z-4033,2
1352,21-186Z-4036,1
1353,21-186Z-4041,2
1354,21-186Z-4054,2
1355,21-186Z-4055,4
1356,21-186Z-406,1
1357,21-186Z-4060,1
1358,21-186Z-4061,1
1359,21-186Z-4076,0
1360,21-186Z-4112,1
1361,21-186Z-4113,0
1362,21-186Z-4119,2
1363,21-186Z-412,2
1364,21-186Z-4125,1
1365,21-186Z-4126,1
1366,21-186Z-4129,0
1367,21-186Z-4131,2
1368,21-186Z-4135,3
1369,21-186Z-4180,0
1370,21-186Z-4197,2
1371,21-186Z-4198,2
1372,21-186Z-4202,2
1373,21-186Z-4208,2
1374,21-186Z-4209,0
1375,21-186Z-4211,0
1376,21-186Z-4212,0
1377,21-186Z-4216,2
1378,21-186Z-4217,2
1379,21-186Z-4220,0
1380,21-186Z-4221,0
1381,21-186Z-4222,0
1382,21-186Z-4224,2
1383,21-186Z-4226,1
1384,21-186Z-4227,4
1385,21-186Z-4228,0
1386,21-186Z-4229,2
1387,21-186Z-423,2
1388,21-186Z-4230,0
1389,21-186Z-4232,0
1390,21-186Z-4233,0
1391,21-186Z-4236,2
1392,21-186Z-4237,2
1393,21-186Z-4240,2
1394,21-186Z-4242,0
1395,21-186Z-4243,0
1396,21-186Z-4244,0
1397,21-186Z-4245,2
1398,21-186Z-4246,2
1399,21-186Z-4248,2
1400,21-186Z-4250,3
1401,21-186Z-4252,0
1402,21-186Z-4254,2
1403,21-186Z-4256,0
1404,21-186Z-4257,0
1405,21-186Z-4258,2
1406,21-186Z-4264,2
1407,21-186Z-4268,2
1408,21-186Z-4270,1
1409,21-186Z-4273,2
1410,21-186Z-4281,1
1411,21-186Z-4297,2
1412,21-186Z-4298,2
1413,21-186Z-4305,2
1414,21-186Z-4309,2
1415,21-186Z-431,2
1416,21-186Z-4315,2
1417,21-186Z-4317,2
1418,21-186Z-432,2
1419,21-186Z-4320,3
1420,21-186Z-4321,0
1421,21-186Z-4334,2
1422,21-186Z-4339,2
1423,21-186Z-435,2
1424,21-186Z-4374,1
1425,21-186Z-4375,2
1426,21-186Z-4380,2
1427,21-186Z-4383,2
1428,21-186Z-4392,2
1429,21-186Z-4397,4
1430,21-186Z-4423,1
1431,21-186Z-4426,4
1432,21-186Z-4432,1
1433,21-186Z-4437,2
1434,21-186Z-4439,2
1435,21-186Z-4446,3
1436,21-186Z-4447,1
1437,21-186Z-4453,2
1438,21-186Z-4458,0
1439,21-186Z-4470,2
1440,21-186Z-4479,3
1441,21-186Z-4481,1
1442,21-186Z-4483,2
1443,21-186Z-4486,2
1444,21-186Z-4488,1
1445,21-186Z-4491,2
1446,21-186Z-4495,1
1447,21-186Z-4499,4
1448,21-186Z-4500,1
1449,21-186Z-4501,1
1450,21-186Z-4503,1
1451,21-186Z-4508,1
1452,21-186Z-4509,1
1453,21-186Z-4510,0
1454,21-186Z-4511,1
1455,21-186Z-4512,1
1456,21-186Z-4517,1
1457,21-186Z-452,2
1458,21-186Z-4520,2
1459,21-186Z-4526,2
1460,21-186Z-4527,2
1461,21-186Z-4528,1
1462,21-186Z-4530,1
1463,21-186Z-4532,1
1464,21-186Z-4536,2
1465,21-186Z-4540,1
1466,21-186Z-4541,4
1467,21-186Z-4544,2
1468,21-186Z-4545,2
1469,21-186Z-4546,2
1470,21-186Z-4549,1
1471,21-186Z-4551,4
1472,21-186Z-4556,4
1473,21-186Z-4558,1
1474,21-186Z-4559,2
1475,21-186Z-4562,2
1476,21-186Z-4563,2
1477,21-186Z-4565,1
1478,21-186Z-4566,2
1479,21-186Z-4574,1
1480,21-186Z-4577,4
1481,21-186Z-4578,4
1482,21-186Z-4622,1
1483,21-186Z-4625,2
1484,21-186Z-4626,2
1485,21-186Z-4627,0
1486,21-186Z-4630,1
1487,21-186Z-4635,0
1488,21-186Z-4636,2
1489,21-186Z-4652,1
1490,21-186Z-4673,0
1491,21-186Z-4715,0
1492,21-186Z-4719,0
1493,21-186Z-4721,2
1494,21-186Z-4729,2
1495,21-186Z-4743,2
1496,21-186Z-4748,0
1497,21-186Z-477,2
1498,21-186Z-4771,3
1499,21-186Z-4779,1
1500,21-186Z-479,2
1501,21-186Z-48,2
1502,21-186Z-4805,2
1503,21-186Z-4827,4
1504,21-186Z-4831,1
1505,21-186Z-4832,1
1506,21-186Z-4837,2
1507,21-186Z-4853,0
1508,21-186Z-4858,2
1509,21-186Z-4879,4
1510,21-186Z-4890,0
1511,21-186Z-4896,2
1512,21-186Z-4899,2
1513,21-186Z-4910,0
1514,21-186Z-4912,1
1515,21-186Z-4921,0
1516,21-186Z-4922,1
1517,21-186Z-4929,1
1518,21-186Z-4930,0
1519,21-186Z-4933,3
1520,21-186Z-4948,0
1521,21-186Z-4952,2
1522,21-186Z-4965,0
1523,21-186Z-4978,2
1524,21-186Z-4981,2
1525,21-186Z-4997,2
1526,21-186Z-4999,2
1527,21-186Z-5000,2
1528,21-186Z-501,2
1529,21-186Z-508,2
1530,21-186Z-51,2
1531,21-186Z-515,2
1532,21-186Z-519,2
1533,21-186Z-53,0
1534,21-186Z-553,0
1535,21-186Z-56,3
1536,21-186Z-570,0
1537,21-186Z-586,0
1538,21-186Z-59,0
1539,21-186Z-595,2
1540,21-186Z-608,3
1541,21-186Z-615,0
1542,21-186Z-62,2
1543,21-186Z-620,0
1544,21-186Z-621,0
1545,21-186Z-624,2
1546,21-186Z-63,2
1547,21-186Z-634,0
1548,21-186Z-635,2
1549,21-186Z-658,0
1550,21-186Z-659,0
1551,21-186Z-66,4
1552,21-186Z-664,0
1553,21-186Z-666,2
1554,21-186Z-674,2
1555,21-186Z-683,2
1556,21-186Z-685,2
1557,21-186Z-693,2
1558,21-186Z-7,0
1559,21-186Z-707,0
1560,21-186Z-709,2
1561,21-186Z-712,2
1562,21-186Z-73,3
1563,21-186Z-730,3
1564,21-186Z-737,3
1565,21-186Z-745,2
1566,21-186Z-752,2
1567,21-186Z-753,0
1568,21-186Z-763,2
1569,21-186Z-769,0
1570,21-186Z-772,2
1571,21-186Z-778,2
1572,21-186Z-79,2
1573,21-186Z-80,2
1574,21-186Z-800,2
1575,21-186Z-802,0
1576,21-186Z-805,2
1577,21-186Z-830,0
1578,21-186Z-831,2
1579,21-186Z-838,2
1580,21-186Z-848,0
1581,21-186Z-869,2
1582,21-186Z-87,0
1583,21-186Z-874,3
1584,21-186Z-888,0
1585,21-186Z-894,4
1586,21-186Z-896,4
1587,21-186Z-898,2
1588,21-186Z-902,2
1589,21-186Z-903,2
1590,21-186Z-907,0
1591,21-186Z-92,2
1592,21-186Z-926,0
1593,21-186Z-936,0
1594,21-186Z-941,2
1595,21-186Z-944,0
1596,21-186Z-954,0
1597,21-186Z-959,2
1598,21-186Z-965,0
1599,21-186Z-966,0
1600,21-186Z-97,2
1601,21-186Z-979,2
1602,21-186Z-983,2
1603,21-1870-10,2
1604,21-1870-1007,2
1605,21-1870-101,0
1606,21-1870-1018,2
1607,21-1870-1020,0
1608,21-1870-1029,2
1609,21-1870-103,0
1610,21-1870-1033,0
1611,21-1870-1035,0
1612,21-1870-1036,2
1613,21-1870-1037,3
1614,21-1870-1039,0
1615,21-1870-1041,1
1616,21-1870-1044,0
1617,21-1870-1049,2
1618,21-1870-105,2
1619,21-1870-1050,2
1620,21-1870-1051,1
1621,21-1870-1052,2
1622,21-1870-1054,2
1623,21-1870-1055,0
1624,21-1870-1057,0
1625,21-1870-1063,2
1626,21-1870-1064,1
1627,21-1870-1065,2
1628,21-1870-1067,1
1629,21-1870-1073,2
1630,21-1870-1083,2
1631,21-1870-1086,2
1632,21-1870-1091,1
1633,21-1870-1094,2
1634,21-1870-1097,2
1635,21-1870-1099,2
1636,21-1870-11,0
1637,21-1870-1102,2
1638,21-1870-1104,2
1639,21-1870-1107,2
1640,21-1870-1108,2
1641,21-1870-1109,2
1642,21-1870-1110,2
1643,21-1870-1111,2
1644,21-1870-1113,2
1645,21-1870-1115,2
1646,21-1870-1116,2
1647,21-1870-1118,2
1648,21-1870-1119,2
1649,21-1870-112,2
1650,21-1870-1120,2
1651,21-1870-1131,2
1652,21-1870-1132,2
1653,21-1870-1135,3
1654,21-1870-1145,2
1655,21-1870-1148,2
1656,21-1870-1175,0
1657,21-1870-1178,0
1658,21-1870-1183,0
1659,21-1870-1184,2
1660,21-1870-1188,1
1661,21-1870-1190,1
1662,21-1870-1191,4
1663,21-1870-1197,4
1664,21-1870-1200,0
1665,21-1870-1203,0
1666,21-1870-1234,2
1667,21-1870-124,2
1668,21-1870-1240,2
1669,21-1870-1241,2
1670,21-1870-125,2
1671,21-1870-1254,1
1672,21-1870-1256,2
1673,21-1870-1268,2
1674,21-1870-1272,1
1675,21-1870-1273,1
1676,21-1870-1274,1
1677,21-1870-1279,4
1678,21-1870-1285,2
1679,21-1870-1286,2
1680,21-1870-129,2
1681,21-1870-1291,0
1682,21-1870-1295,0
1683,21-1870-1297,0
1684,21-1870-1299,0
1685,21-1870-13,2
1686,21-1870-1307,0
1687,21-1870-1317,0
1688,21-1870-1319,2
1689,21-1870-132,3
1690,21-1870-1323,3
1691,21-1870-1324,2
1692,21-1870-1329,0
1693,21-1870-1340,1
1694,21-1870-1348,2
1695,21-1870-1351,4
1696,21-1870-1353,2
1697,21-1870-1355,1
1698,21-1870-1360,1
1699,21-1870-1363,1
1700,21-1870-1364,1
1701,21-1870-1367,4
1702,21-1870-1368,4
1703,21-1870-1370,2
1704,21-1870-1372,0
1705,21-1870-1376,2
1706,21-1870-1380,2
1707,21-1870-1386,2
1708,21-1870-1392,2
1709,21-1870-1394,2
1710,21-1870-1395,2
1711,21-1870-1397,2
1712,21-1870-1402,2
1713,21-1870-1410,0
1714,21-1870-1412,3
1715,21-1870-1416,2
1716,21-1870-1418,0
1717,21-1870-1420,1
1718,21-1870-1426,2
1719,21-1870-1427,0
1720,21-1870-1442,0
1721,21-1870-1445,2
1722,21-1870-1448,2
1723,21-1870-1450,2
1724,21-1870-1457,1
1725,21-1870-1461,4
1726,21-1870-1468,4
1727,21-1870-1469,2
1728,21-1870-147,2
1729,21-1870-148,2
1730,21-1870-1482,0
1731,21-1870-1485,0
1732,21-1870-1487,0
1733,21-1870-1488,2
1734,21-1870-1494,2
1735,21-1870-1499,2
1736,21-1870-1515,2
1737,21-1870-1516,1
1738,21-1870-1517,0
1739,21-1870-1521,0
1740,21-1870-1523,1
1741,21-1870-1536,3
1742,21-1870-1547,3
1743,21-1870-155,3
1744,21-1870-1550,2
1745,21-1870-1553,1
1746,21-1870-1556,2
1747,21-1870-1572,2
1748,21-1870-1590,2
1749,21-1870-1603,2
1750,21-1870-1609,0
1751,21-1870-1612,4
1752,21-1870-1635,2
1753,21-1870-1637,2
1754,21-1870-164,2
1755,21-1870-1642,2
1756,21-1870-1645,3
1757,21-1870-1648,0
1758,21-1870-1652,0
1759,21-1870-1655,0
1760,21-1870-1657,2
1761,21-1870-1659,2
1762,21-1870-1662,2
1763,21-1870-1663,2
1764,21-1870-1670,2
1765,21-1870-1687,1
1766,21-1870-1694,0
1767,21-1870-1699,4
1768,21-1870-1701,0
1769,21-1870-1718,0
1770,21-1870-1724,0
1771,21-1870-1725,0
1772,21-1870-1729,2
1773,21-1870-1730,0
1774,21-1870-1733,2
1775,21-1870-1739,0
1776,21-1870-1743,2
1777,21-1870-1744,0
1778,21-1870-1747,0
1779,21-1870-1750,3
1780,21-1870-1751,0
1781,21-1870-1754,0
1782,21-1870-1759,0
1783,21-1870-1764,2
1784,21-1870-1767,0
1785,21-1870-1771,2
1786,21-1870-1778,0
1787,21-1870-1780,2
1788,21-1870-1781,2
1789,21-1870-1783,0
1790,21-1870-1784,2
1791,21-1870-1787,2
1792,21-1870-1800,2
1793,21-1870-1806,2
1794,21-1870-1815,2
1795,21-1870-1816,2
1796,21-1870-1819,2
1797,21-1870-1823,0
1798,21-1870-1824,0
1799,21-1870-1825,2
1800,21-1870-183,2
1801,21-1870-1840,0
1802,21-1870-1846,2
1803,21-1870-1847,0
1804,21-1870-1848,0
1805,21-1870-1857,1
1806,21-1870-1858,0
1807,21-1870-1865,2
1808,21-1870-1875,2
1809,21-1870-1884,0
1810,21-1870-1950,2
1811,21-1870-1953,2
1812,21-1870-1960,2
1813,21-1870-1969,2
1814,21-1870-1988,0
1815,21-1870-1993,1
1816,21-1870-2005,2
1817,21-1870-201,2
1818,21-1870-2011,1
1819,21-1870-2015,2
1820,21-1870-2019,1
1821,21-1870-2025,2
1822,21-1870-2027,2
1823,21-1870-2033,2
1824,21-1870-2038,2
1825,21-1870-2039,2
1826,21-1870-204,0
1827,21-1870-2040,2
1828,21-1870-2042,2
1829,21-1870-2044,2
1830,21-1870-2052,2
1831,21-1870-2058,0
1832,21-1870-2061,2
1833,21-1870-2062,2
1834,21-1870-2063,2
1835,21-1870-2065,2
1836,21-1870-2066,2
1837,21-1870-2068,2
1838,21-1870-2074,2
1839,21-1870-2075,2
1840,21-1870-2076,2
1841,21-1870-2078,0
1842,21-1870-2084,3
1843,21-1870-2102,2
1844,21-1870-2105,3
1845,21-1870-2108,0
1846,21-1870-211,1
1847,21-1870-213,1
1848,21-1870-2147,2
1849,21-1870-2149,4
1850,21-1870-2154,2
1851,21-1870-2158,1
1852,21-1870-2162,2
1853,21-1870-2181,2
1854,21-1870-2188,0
1855,21-1870-2200,2
1856,21-1870-2216,0
1857,21-1870-2233,0
1858,21-1870-2234,1
1859,21-1870-2236,2
1860,21-1870-2259,2
1861,21-1870-2261,2
1862,21-1870-227,0
1863,21-1870-2271,2
1864,21-1870-2282,2
1865,21-1870-2283,2
1866,21-1870-2287,2
1867,21-1870-2288,0
1868,21-1870-2296,0
1869,21-1870-2306,2
1870,21-1870-2307,0
1871,21-1870-2310,0
1872,21-1870-2311,3
1873,21-1870-2312,0
1874,21-1870-2313,2
1875,21-1870-2315,0
1876,21-1870-2316,2
1877,21-1870-2317,2
1878,21-1870-2320,2
1879,21-1870-2325,0
1880,21-1870-2330,2
1881,21-1870-2332,1
1882,21-1870-2333,0
1883,21-1870-2343,2
1884,21-1870-2345,2
1885,21-1870-2352,2
1886,21-1870-2353,2
1887,21-1870-2354,2
1888,21-1870-2355,0
1889,21-1870-2359,0
1890,21-1870-2364,2
1891,21-1870-2365,0
1892,21-1870-2366,1
1893,21-1870-2369,2
1894,21-1870-2374,2
1895,21-1870-2375,2
1896,21-1870-2376,2
1897,21-1870-2377,1
1898,21-1870-240,1
1899,21-1870-241,2
1900,21-1870-2411,1
1901,21-1870-245,0
1902,21-1870-2452,0
1903,21-1870-247,4
1904,21-1870-2509,2
1905,21-1870-2511,1
1906,21-1870-2514,2
1907,21-1870-2522,1
1908,21-1870-2539,1
1909,21-1870-2544,2
1910,21-1870-2566,4
1911,21-1870-2569,1
1912,21-1870-257,4
1913,21-1870-2571,0
1914,21-1870-2581,1
1915,21-1870-2586,2
1916,21-1870-2591,0
1917,21-1870-2592,2
1918,21-1870-2607,0
1919,21-1870-2608,1
1920,21-1870-2617,2
1921,21-1870-262,1
1922,21-1870-2620,1
1923,21-1870-2622,1
1924,21-1870-2627,2
1925,21-1870-2628,2
1926,21-1870-2631,1
1927,21-1870-2633,1
1928,21-1870-2635,2
1929,21-1870-2637,1
1930,21-1870-2638,2
1931,21-1870-2639,0
1932,21-1870-2640,2
1933,21-1870-2643,4
1934,21-1870-265,2
1935,21-1870-2650,2
1936,21-1870-2652,1
1937,21-1870-2655,1
1938,21-1870-2661,1
1939,21-1870-2662,4
1940,21-1870-2665,1
1941,21-1870-2666,2
1942,21-1870-2671,2
1943,21-1870-2672,3
1944,21-1870-2673,0
1945,21-1870-2674,2
1946,21-1870-2675,3
1947,21-1870-2684,2
1948,21-1870-2689,2
1949,21-1870-2726,0
1950,21-1870-2730,2
1951,21-1870-2750,2
1952,21-1870-2751,2
1953,21-1870-2754,2
1954,21-1870-2756,2
1955,21-1870-2758,2
1956,21-1870-2762,2
1957,21-1870-2763,2
1958,21-1870-2764,2
1959,21-1870-2765,2
1960,21-1870-2766,0
1961,21-1870-2768,2
1962,21-1870-2771,2
1963,21-1870-2773,0
1964,21-1870-2774,2
1965,21-1870-2777,2
1966,21-1870-2778,2
1967,21-1870-2780,2
1968,21-1870-2781,2
1969,21-1870-2785,1
1970,21-1870-2787,2
1971,21-1870-2789,2
1972,21-1870-2790,2
1973,21-1870-2791,2
1974,21-1870-2792,2
1975,21-1870-2793,2
1976,21-1870-2796,2
1977,21-1870-2797,2
1978,21-1870-2798,2
1979,21-1870-280,0
1980,21-1870-2803,2
1981,21-1870-2828,2
1982,21-1870-2832,2
1983,21-1870-2834,2
1984,21-1870-2837,0
1985,21-1870-2838,2
1986,21-1870-2843,2
1987,21-1870-2849,2
1988,21-1870-2850,2
1989,21-1870-2855,2
1990,21-1870-2857,2
1991,21-1870-2859,4
1992,21-1870-2860,2
1993,21-1870-2866,3
1994,21-1870-2867,0
1995,21-1870-2868,0
1996,21-1870-287,2
1997,21-1870-2873,2
1998,21-1870-2878,0
1999,21-1870-2879,2
2000,21-1870-2880,2
2001,21-1870-2883,0
2002,21-1870-2886,2
2003,21-1870-2894,0
2004,21-1870-2897,0
2005,21-1870-290,2
2006,21-1870-2902,0
2007,21-1870-2907,1
2008,21-1870-2909,2
2009,21-1870-2910,2
2010,21-1870-2912,2
2011,21-1870-2916,2
2012,21-1870-292,0
2013,21-1870-2924,2
2014,21-1870-293,0
2015,21-1870-2931,2
2016,21-1870-2936,2
2017,21-1870-2939,2
2018,21-1870-2940,2
2019,21-1870-2941,2
2020,21-1870-2945,4
2021,21-1870-2968,2
2022,21-1870-2977,2
2023,21-1870-2986,0
2024,21-1870-299,4
2025,21-1870-2999,0
2026,21-1870-3000,1
2027,21-1870-3011,1
2028,21-1870-3022,3
2029,21-1870-3027,3
2030,21-1870-3029,2
2031,21-1870-303,0
2032,21-1870-3035,0
2033,21-1870-304,0
2034,21-1870-305,4
2035,21-1870-3124,1
2036,21-1870-3125,0
2037,21-1870-3126,0
2038,21-1870-3136,2
2039,21-1870-3137,0
2040,21-1870-3139,2
2041,21-1870-3145,0
2042,21-1870-3147,0
2043,21-1870-3151,2
2044,21-1870-3153,1
2045,21-1870-3168,2
2046,21-1870-3169,2
2047,21-1870-3170,2
2048,21-1870-3176,2
2049,21-1870-3179,2
2050,21-1870-3181,2
2051,21-1870-3182,0
2052,21-1870-3186,2
2053,21-1870-3190,0
2054,21-1870-3192,2
2055,21-1870-3214,1
2056,21-1870-3230,0
2057,21-1870-3242,2
2058,21-1870-3283,0
2059,21-1870-3287,1
2060,21-1870-3304,1
2061,21-1870-3312,2
2062,21-1870-3315,2
2063,21-1870-3326,4
2064,21-1870-335,1
2065,21-1870-336,1
2066,21-1870-3380,2
2067,21-1870-3381,4
2068,21-1870-3394,2
2069,21-1870-340,2
2070,21-1870-3401,2
2071,21-1870-3404,2
2072,21-1870-3406,0
2073,21-1870-3422,2
2074,21-1870-3424,2
2075,21-1870-3433,2
2076,21-1870-3437,2
2077,21-1870-3440,2
2078,21-1870-3444,2
2079,21-1870-3446,2
2080,21-1870-3458,2
2081,21-1870-3459,0
2082,21-1870-347,2
2083,21-1870-3475,2
2084,21-1870-3479,4
2085,21-1870-3483,2
2086,21-1870-3486,1
2087,21-1870-3487,1
2088,21-1870-349,4
2089,21-1870-3508,1
2090,21-1870-352,1
2091,21-1870-353,0
2092,21-1870-3555,2
2093,21-1870-3562,0
2094,21-1870-357,2
2095,21-1870-3580,2
2096,21-1870-3581,2
2097,21-1870-3584,1
2098,21-1870-3586,2
2099,21-1870-3592,2
2100,21-1870-3596,0
2101,21-1870-3602,3
2102,21-1870-3638,0
2103,21-1870-3647,2
2104,21-1870-3666,2
2105,21-1870-3667,2
2106,21-1870-367,0
2107,21-1870-3683,0
2108,21-1870-3690,0
2109,21-1870-3692,4
2110,21-1870-3693,1
2111,21-1870-3694,1
2112,21-1870-3696,1
2113,21-1870-3699,2
2114,21-1870-3709,1
2115,21-1870-3712,4
2116,21-1870-3713,1
2117,21-1870-3716,2
2118,21-1870-3717,1
2119,21-1870-3719,1
2120,21-1870-3722,1
2121,21-1870-3725,1
2122,21-1870-374,1
2123,21-1870-3741,0
2124,21-1870-3755,1
2125,21-1870-376,1
2126,21-1870-3764,2
2127,21-1870-3767,2
2128,21-1870-3783,2
2129,21-1870-3785,2
2130,21-1870-379,1
2131,21-1870-3802,1
2132,21-1870-3815,1
2133,21-1870-3839,2
2134,21-1870-3840,2
2135,21-1870-3882,1
2136,21-1870-389,1
2137,21-1870-3890,2
2138,21-1870-3894,2
2139,21-1870-3896,2
2140,21-1870-3897,2
2141,21-1870-3898,2
2142,21-1870-3899,1
2143,21-1870-3900,0
2144,21-1870-3904,0
2145,21-1870-3909,0
2146,21-1870-3910,2
2147,21-1870-3911,2
2148,21-1870-3914,2
2149,21-1870-3923,0
2150,21-1870-3925,0
2151,21-1870-3928,0
2152,21-1870-393,2
2153,21-1870-3933,2
2154,21-1870-3946,1
2155,21-1870-3948,1
2156,21-1870-3970,1
2157,21-1870-3972,2
2158,21-1870-3975,3
2159,21-1870-3985,0
2160,21-1870-399,2
2161,21-1870-3990,0
2162,21-1870-4,1
2163,21-1870-4003,2
2164,21-1870-4009,2
2165,21-1870-4023,1
2166,21-1870-403,2
2167,21-1870-4032,2
2168,21-1870-4033,2
2169,21-1870-4034,2
2170,21-1870-404,1
2171,21-1870-4044,2
2172,21-1870-4045,2
2173,21-1870-4052,2
2174,21-1870-4057,2
2175,21-1870-406,0
2176,21-1870-4065,1
2177,21-1870-4067,1
2178,21-1870-4071,2
2179,21-1870-4078,1
2180,21-1870-4085,1
2181,21-1870-4098,1
2182,21-1870-4100,1
2183,21-1870-4104,2
2184,21-1870-4113,1
2185,21-1870-4121,0
2186,21-1870-4127,2
2187,21-1870-4138,1
2188,21-1870-4151,2
2189,21-1870-4170,1
2190,21-1870-4178,2
2191,21-1870-4182,2
2192,21-1870-4185,1
2193,21-1870-4191,2
